day,timestr,a,b,c,d,e,f
269,14:07:00,398.595,6.285,38.068000000000005,41.165,40.8,10.155
269,14:08:00,398.825,6.295,38.07,41.205,40.82,10.155
269,14:09:00,398.825,6.395,38.075,41.255,40.86,10.155
269,14:10:00,399.4,6.305,38.097,41.315,40.88,10.155
269,14:11:00,399.12,6.305,38.071999999999996,41.225,40.87,10.155
269,14:12:00,399.18,6.405,38.06,41.195,40.9,10.155
269,14:13:00,399.235,6.315,38.056999999999995,41.21,40.9,10.155
269,14:14:00,399.12,6.305,38.065,41.215,40.91,10.155
269,14:15:00,399.335,6.305,38.075,41.235,40.94,10.155
269,14:16:00,399.225,6.305,38.055,41.225,40.99,10.155
269,14:17:00,399.68,6.415,38.125,41.275,41.01,10.155
269,14:18:00,399.42,6.315,38.071999999999996,41.245,41.01,10.155
269,14:19:00,399.41,6.415,38.11,41.285,41.01,10.155
269,14:20:00,399.535,6.415,38.126999999999995,41.305,40.92,10.155
269,14:21:00,399.39,6.405,38.063,41.275,40.94,10.155
269,14:22:00,399.395,6.405,38.038000000000004,41.295,40.96,10.155
269,14:23:00,399.19,6.405,38.008,41.265,41.0,10.155
269,14:24:00,399.46,6.405,38.028,41.325,41.08,10.155
269,14:25:00,399.445,6.405,38.065,41.315,41.07,10.155
269,14:26:00,399.46,6.395,38.015,41.315,41.05,10.155
269,14:27:00,399.07,6.395,38.025,41.295,41.0,10.155
269,14:28:00,399.15,6.395,38.03,41.315,41.03,10.155
269,14:29:00,399.01,6.295,38.01,41.275,41.07,10.155
269,14:30:00,399.12,6.295,37.97,41.235,41.04,10.155
269,14:31:00,398.64,6.375,37.888000000000005,41.195,41.0,10.155
269,14:32:00,398.855,6.375,37.928000000000004,41.225,40.97,10.155
269,14:33:00,399.18,6.255,37.946999999999996,41.225,40.91,10.155
269,14:34:00,399.51,6.255,38.02,41.265,40.91,10.155
269,14:35:00,400.07,6.385,38.068000000000005,41.315,40.91,10.155
269,14:36:00,400.05,6.385,38.055,41.335,40.95,10.155
269,14:37:00,399.59,6.285,38.016999999999996,41.3,40.91,10.155
269,14:38:00,399.38,6.285,38.047,41.31,40.94,10.155
269,14:39:00,399.355,6.385,38.025,41.315,40.85,10.155
269,14:40:00,399.275,6.395,38.055,41.345,40.84,10.155
269,14:41:00,399.425,6.385,38.032,41.335,40.84,10.155
269,14:42:00,399.62,6.295,38.045,41.345,40.84,10.155
269,14:43:00,399.61,6.405,38.108000000000004,41.375,40.82,10.155
269,14:44:00,399.55,6.425,38.12,41.355,40.78,10.155
269,14:45:00,399.505,6.345,38.115,41.335,40.8,10.155
269,14:46:00,399.605,6.425,38.118,41.355,40.81,10.155
269,14:47:00,399.455,6.335,38.123000000000005,41.335,40.78,10.155
269,14:48:00,399.08,6.415,38.045,42.665,40.81,10.155
269,14:49:00,398.995,6.415,37.998000000000005,41.265,40.78,10.155
269,14:50:00,398.745,6.405,37.961999999999996,41.245,40.77,10.155
269,14:51:00,399.035,6.405,37.985,39.865,40.83,10.155
269,14:52:00,398.88,6.395,37.946999999999996,41.225,40.82,10.155
269,14:53:00,399.165,6.295,37.986999999999995,41.265,40.88,10.155
269,14:54:00,399.165,6.295,38.001999999999995,41.275,40.89,10.155
269,14:55:00,398.985,6.275,37.955,41.245,40.92,10.155
269,14:56:00,399.08,6.285,37.985,41.275,40.92,10.155
269,14:57:00,399.525,6.385,38.01,41.305,40.92,10.155
269,14:58:00,399.765,6.295,38.078,41.345,40.85,10.155
269,14:59:00,399.315,6.385,38.05,41.285,40.94,10.155
269,15:00:00,399.3,6.385,38.032,41.28,40.96,10.155
269,15:01:00,399.635,6.405,38.093,44.457,40.93,10.155
269,15:02:00,400.025,6.415,38.163000000000004,41.395,40.91,10.155
269,15:03:00,399.83,6.325,38.148,41.385,40.92,10.155
269,15:04:00,400.15,6.325,38.141999999999996,42.813,40.99,10.155
269,15:05:00,400.11,6.415,38.135,41.445,41.01,10.155
269,15:06:00,400.12,6.415,38.118,41.435,41.03,10.155
269,15:07:00,400.035,6.405,38.093,41.435,41.01,10.155
269,15:08:00,400.3,6.415,38.17,41.475,40.98,10.155
269,15:09:00,400.21,6.315,38.172,41.445,41.01,10.155
269,15:10:00,399.985,6.415,38.135,41.425,41.02,10.155
269,15:11:00,400.555,6.425,38.205,41.5,41.03,10.155
269,15:12:00,400.95,6.335,38.25,41.55,41.04,10.155
269,15:13:00,401.34,6.325,38.278,41.575,41.08,10.155
269,15:14:00,401.38,6.335,38.28,41.545,41.07,10.155
269,15:15:00,401.11,6.415,38.22,41.475,41.06,10.155
269,15:16:00,400.71,6.395,38.18,41.445,41.05,10.155
269,15:17:00,400.275,6.385,38.071999999999996,41.345,41.02,10.155
269,15:18:00,400.575,6.295,38.111999999999995,45.522,41.03,10.155
269,15:19:00,400.07,6.275,38.01,41.285,41.09,10.155
269,15:20:00,400.165,6.375,38.047,41.295,40.97,10.155
269,15:21:00,400.27,6.275,38.02,41.295,40.98,10.155
269,15:22:00,399.965,6.375,37.995,41.245,40.95,10.155
269,15:23:00,399.935,6.285,38.016999999999996,41.26,40.98,10.155
269,15:24:00,400.12,6.385,38.016999999999996,41.25,40.99,10.155
269,15:25:00,400.215,6.395,38.008,41.27,41.07,10.155
269,15:26:00,400.145,6.395,37.985,41.265,41.06,10.155
269,15:27:00,400.1,6.395,37.953,41.235,41.02,10.155
269,15:28:00,399.48,6.375,37.87,41.16,41.03,10.155
269,15:29:00,399.545,6.375,37.865,41.175,40.95,10.155
269,15:30:00,399.255,6.275,37.86,41.165,40.96,10.155
269,15:31:00,399.055,6.265,37.855,41.145,40.85,10.155
269,15:32:00,399.035,6.275,37.875,41.175,40.88,10.155
269,15:33:00,399.225,6.375,37.903,41.225,40.83,10.155
269,15:34:00,398.955,6.265,37.855,41.205,40.86,10.155
269,15:35:00,398.66,6.245,37.813,41.12,40.86,10.155
269,15:36:00,398.535,6.225,37.763000000000005,41.105,40.86,10.155
269,15:37:00,398.205,6.215,37.69,41.035,40.9,10.155
269,15:38:00,397.73,6.195,37.62,40.995,40.91,10.155
269,15:39:00,397.925,6.305,37.64,40.995,40.88,10.155
269,15:40:00,397.965,6.295,37.611999999999995,40.965,40.88,10.155
269,15:41:00,397.78,6.305,37.64,40.985,40.79,10.155
269,15:42:00,397.74,6.205,37.64,40.975,40.83,10.155
269,15:43:00,397.84,6.305,37.657,40.995,40.83,10.155
269,15:44:00,398.02,6.295,37.736999999999995,41.015,40.85,10.155
269,15:45:00,397.845,6.195,37.685,40.975,40.87,10.155
269,15:46:00,397.395,6.295,37.645,40.925,40.91,10.155
269,15:47:00,397.295,6.275,37.575,40.905,40.9,10.155
269,15:48:00,397.105,6.265,37.51,40.835,40.8,10.155
269,15:49:00,397.3,6.245,37.468,40.81,40.79,10.155
269,15:50:00,397.62,6.265,37.525,40.875,40.8,10.155
269,15:51:00,397.5,6.165,37.542,40.895,40.82,10.155
269,15:52:00,397.7,6.145,37.55,40.915,40.79,10.155
269,15:53:00,397.76,6.135,37.556999999999995,40.91,40.83,10.155
269,15:54:00,397.21,6.135,37.472,40.855,40.82,10.155
269,15:55:00,397.475,6.245,37.501999999999995,40.89,40.8,10.155
269,15:56:00,397.595,6.235,37.535,40.915,40.89,10.155
269,15:57:00,397.28,6.225,37.547,40.905,40.88,10.155
269,15:58:00,397.155,6.115,37.515,40.875,40.92,10.155
269,15:59:00,397.25,6.135,37.542,40.875,40.95,10.155
269,16:00:00,396.95,6.215,37.532,40.88,40.91,10.155
270,09:30:00,401.985,6.355,38.51,41.665,40.25,10.155
270,09:31:00,401.375,6.355,38.516999999999996,41.685,40.24,10.155
270,09:32:00,400.83,6.345,38.59,41.845,40.33,10.155
270,09:33:00,400.9,6.425,38.477,41.865,40.42,10.155
270,09:34:00,401.085,6.345,38.51,41.87,40.48,10.155
270,09:35:00,401.33,6.335,38.435,41.84,40.51,10.155
270,09:36:00,401.65,6.455,38.597,41.98,40.48,10.155
270,09:37:00,401.3,6.335,38.54,41.97,40.49,10.155
270,09:38:00,401.195,6.445,38.563,41.965,40.55,10.155
270,09:39:00,401.11,6.345,38.325,41.745,40.62,10.155
270,09:40:00,401.2,6.445,38.318000000000005,41.7,40.6,10.155
270,09:41:00,401.515,6.445,38.347,41.76,40.61,10.155
270,09:42:00,400.835,6.385,38.373000000000005,41.725,40.57,10.155
270,09:43:00,400.925,6.375,38.34,41.735,40.52,10.155
270,09:44:00,400.335,6.455,38.25,41.685,40.52,10.155
270,09:45:00,400.585,6.365,38.295,37.727,40.51,10.155
270,09:46:00,400.255,6.385,38.263000000000005,41.74,40.49,10.155
270,09:47:00,400.27,6.375,38.415,41.81,40.44,10.155
270,09:48:00,400.17,6.375,38.385,41.745,40.46,10.155
270,09:49:00,399.71,6.375,38.48,41.835,40.5,10.155
270,09:50:00,399.975,6.485,38.593,41.96,40.47,10.155
270,09:51:00,399.455,6.385,38.5,41.875,40.47,10.155
270,09:52:00,399.35,6.385,38.493,41.875,40.42,10.155
270,09:53:00,399.175,6.375,38.453,41.865,40.45,10.155
270,09:54:00,398.655,6.365,38.446999999999996,41.88,40.42,10.155
270,09:55:00,397.58,6.465,38.361999999999995,41.815,40.48,10.155
270,09:56:00,397.515,6.455,38.376999999999995,41.815,40.41,10.155
270,09:57:00,398.17,6.465,38.431999999999995,41.85,40.43,10.155
270,09:58:00,398.225,6.365,38.37,41.825,40.49,10.155
270,09:59:00,398.715,6.365,38.28,41.79,40.54,10.155
270,10:00:00,398.775,6.465,38.305,41.765,40.5,10.155
270,10:01:00,399.315,6.455,38.407,41.785,40.48,10.155
270,10:02:00,399.2,6.455,38.365,41.71,40.53,10.155
270,10:03:00,398.88,6.355,38.335,41.745,40.56,10.155
270,10:04:00,398.605,6.345,38.233000000000004,45.715,40.55,10.155
270,10:05:00,398.75,6.345,38.203,41.655,40.55,10.155
270,10:06:00,399.175,6.335,38.285,41.675,40.52,10.155
270,10:07:00,398.245,6.385,38.248000000000005,41.635,40.55,10.155
270,10:08:00,398.385,6.305,38.285,41.625,40.56,10.155
270,10:09:00,398.105,6.385,38.222,41.555,40.55,10.155
270,10:10:00,398.03,6.285,38.24,41.595,40.55,10.155
270,10:11:00,397.48,6.385,38.2,41.55,40.61,10.155
270,10:12:00,397.705,6.285,38.248000000000005,42.284,40.51,10.155
270,10:13:00,397.98,6.385,38.278,41.655,40.45,10.155
270,10:14:00,398.25,6.305,38.275,41.745,40.46,10.155
270,10:15:00,398.435,6.315,38.275,41.053999999999995,40.4,10.155
270,10:16:00,397.805,6.405,38.203,41.735,40.4,10.155
270,10:17:00,397.165,6.305,38.148,41.625,40.48,10.155
270,10:18:00,396.715,6.295,38.13,41.585,40.54,10.155
270,10:19:00,396.81,6.305,38.133,41.595,40.53,10.155
270,10:20:00,396.7,6.315,38.21,41.655,40.59,10.155
270,10:21:00,396.02,6.415,38.178000000000004,41.575,40.63,10.155
270,10:22:00,395.88,6.315,38.185,41.625,40.67,10.155
270,10:23:00,394.905,6.415,38.13,41.555,40.68,10.155
270,10:24:00,395.33,6.425,38.095,41.595,40.62,10.155
270,10:25:00,395.11,6.325,38.118,41.575,40.62,10.155
270,10:26:00,394.93,6.435,38.13,41.595,40.66,10.155
270,10:27:00,394.555,6.325,38.065,41.585,40.62,10.155
270,10:28:00,393.51,6.405,38.015,41.515,40.6,10.155
270,10:29:00,393.49,6.395,37.986999999999995,41.485,40.54,10.155
270,10:30:00,392.935,6.405,37.958,41.495,40.58,10.155
270,10:31:00,392.03,6.405,37.835,41.435,40.58,10.155
270,10:32:00,392.43,6.395,37.78,41.435,40.55,10.155
270,10:33:00,392.98,6.395,37.715,41.38,40.49,10.155
270,10:34:00,394.095,6.295,37.73,41.455,40.51,10.155
270,10:35:00,394.205,6.295,37.693000000000005,38.449,40.45,10.155
270,10:36:00,394.365,6.405,37.711999999999996,41.53,40.5,10.155
270,10:37:00,394.61,6.405,37.73,41.575,40.48,10.155
270,10:38:00,393.96,6.395,37.722,41.545,40.47,10.155
270,10:39:00,394.395,6.295,37.743,41.555,40.46,10.155
270,10:40:00,393.84,6.385,37.693000000000005,41.475,40.48,10.155
270,10:41:00,393.795,6.385,37.61,41.435,40.38,10.155
270,10:42:00,393.37,6.375,37.57,43.574,40.38,10.155
270,10:43:00,392.76,6.375,37.498000000000005,41.34,40.37,10.155
270,10:44:00,393.12,6.275,37.501999999999995,41.335,40.41,10.155
270,10:45:00,392.63,6.365,37.477,41.29,40.47,10.155
270,10:46:00,0.0,6.265,37.465,1.0,40.46,10.155
270,10:47:00,391.27,6.355,37.395,41.175,40.47,10.155
270,10:48:00,391.185,6.335,37.335,41.155,40.41,10.155
270,10:49:00,391.605,6.255,37.39,41.195,40.41,10.155
270,10:50:00,392.465,6.355,37.453,41.235,40.45,10.155
270,10:51:00,392.21,6.345,37.417,41.195,40.47,10.155
270,10:52:00,392.82,6.365,37.477,41.255,40.54,10.155
270,10:53:00,393.435,6.265,37.486999999999995,41.245,40.47,10.155
270,10:54:00,393.445,6.375,37.468,41.225,40.49,10.155
270,10:55:00,392.745,6.255,37.388000000000005,41.145,40.46,10.155
270,10:56:00,393.085,6.375,37.493,41.205,40.46,10.155
270,10:57:00,393.545,6.375,37.51,41.872,40.45,10.155
270,10:58:00,394.43,6.375,37.583,41.325,40.5,10.155
270,10:59:00,394.43,6.375,37.605,41.37,40.47,10.155
270,11:00:00,394.18,6.285,37.6,41.355,40.43,10.155
270,11:01:00,394.72,6.395,37.648,41.35,40.4,10.155
270,11:02:00,395.685,6.405,37.725,41.325,40.35,10.155
270,11:03:00,395.3,6.295,37.733000000000004,41.34,40.38,10.155
270,11:04:00,395.515,6.395,37.751999999999995,41.355,40.33,10.155
270,11:05:00,395.11,6.305,37.715,41.35,40.3,10.155
270,11:06:00,394.395,6.395,37.693000000000005,41.335,40.33,10.155
270,11:07:00,394.81,6.385,37.595,41.255,40.33,10.155
270,11:08:00,394.285,6.285,37.61,41.225,40.31,10.155
270,11:09:00,394.495,6.29,37.711999999999996,41.375,40.31,10.155
270,11:10:00,394.46,6.285,37.711999999999996,41.375,40.36,10.155
270,11:11:00,393.715,6.265,37.61,41.295,40.36,10.155
270,11:12:00,393.355,6.355,37.6,41.285,40.38,10.155
270,11:13:00,394.115,6.345,37.597,41.335,40.35,10.155
270,11:14:00,394.225,6.255,37.663000000000004,41.395,40.37,10.155
270,11:15:00,393.885,6.365,37.727,41.465,40.41,10.155
270,11:16:00,393.235,6.255,37.64,41.385,40.38,10.155
270,11:17:00,393.03,6.355,37.63,41.355,40.37,10.155
270,11:18:00,392.86,6.255,37.64,41.385,40.4,10.155
270,11:19:00,393.025,6.245,37.64,41.385,40.4,10.155
270,11:20:00,393.155,6.245,37.653,41.375,40.34,10.155
270,11:21:00,392.64,6.335,37.571999999999996,41.295,40.31,10.155
270,11:22:00,392.87,6.345,37.64,41.325,40.35,10.155
270,11:23:00,392.78,6.255,37.663000000000004,41.355,40.33,10.155
270,11:24:00,393.47,6.255,37.703,41.375,40.3,10.155
270,11:25:00,392.82,6.335,37.655,41.295,40.29,10.155
270,11:26:00,393.105,6.345,37.727,41.385,40.37,10.155
270,11:27:00,393.57,6.255,37.81,41.485,40.37,10.155
270,11:28:00,393.745,6.255,37.855,41.555,40.41,10.155
270,11:29:00,394.42,6.365,37.84,41.555,40.43,10.045
270,11:30:00,395.04,6.265,37.835,41.615,40.41,10.045
270,11:31:00,394.78,6.275,37.861999999999995,41.615,40.4,10.045
270,11:32:00,394.785,6.385,37.875,41.565,40.4,10.045
270,11:33:00,394.31,6.285,37.898,41.505,40.4,10.045
270,11:34:00,394.35,6.285,37.93,41.545,40.34,10.045
270,11:35:00,394.34,6.385,37.913000000000004,41.545,40.31,10.045
270,11:36:00,395.4,6.405,37.961999999999996,41.625,40.34,10.045
270,11:37:00,395.18,6.405,37.96,41.605,40.28,10.045
270,11:38:00,395.08,6.405,37.93,41.585,40.28,10.045
270,11:39:00,394.83,6.305,37.885,41.565,40.23,10.045
270,11:40:00,394.925,6.405,37.835,41.535,40.21,10.045
270,11:41:00,394.805,6.295,37.788000000000004,41.465,40.14,10.045
270,11:42:00,395.3,6.305,37.852,41.49,40.19,10.045
270,11:43:00,394.93,6.305,37.843,41.49,40.26,10.045
270,11:44:00,394.81,6.315,37.86,41.555,40.26,10.045
270,11:45:00,394.925,6.415,37.883,41.595,40.22,10.045
270,11:46:00,395.305,6.425,37.93,41.645,40.18,10.045
270,11:47:00,395.4,6.425,37.968,41.635,40.16,10.045
270,11:48:00,395.31,6.425,37.955,41.595,40.24,10.045
270,11:49:00,396.245,6.425,37.977,41.655,40.15,10.045
270,11:50:00,396.42,6.325,37.965,41.64,40.21,10.045
270,11:51:00,396.265,6.415,37.986999999999995,41.665,40.22,10.045
270,11:52:00,395.995,6.415,37.98,41.685,40.19,10.045
270,11:53:00,395.88,6.305,37.931999999999995,41.625,40.21,10.045
270,11:54:00,395.895,6.405,37.915,41.635,40.2,10.045
270,11:55:00,395.855,6.405,37.93,41.635,40.17,10.045
270,11:56:00,395.745,6.405,37.913000000000004,41.615,40.19,10.045
270,11:57:00,395.9,6.315,37.945,41.585,40.18,10.045
270,11:58:00,394.83,6.305,37.855,41.535,40.23,10.045
270,11:59:00,394.925,6.405,37.858000000000004,41.555,40.28,10.045
270,12:00:00,395.19,6.305,37.847,41.56,40.24,10.045
270,12:01:00,395.21,6.305,37.895,41.625,40.23,10.045
270,12:02:00,395.45,6.315,37.986999999999995,41.685,40.23,10.045
270,12:03:00,395.01,6.315,37.98,41.645,40.22,10.045
270,12:04:00,395.135,6.325,38.038000000000004,41.735,40.24,10.045
270,12:05:00,394.97,6.425,38.005,41.705,40.2,10.045
270,12:06:00,394.81,6.325,37.98,41.67,40.18,10.045
270,12:07:00,394.71,6.415,37.958,41.605,40.16,10.045
270,12:08:00,394.835,6.305,37.907,41.585,40.12,10.045
270,12:09:00,394.895,6.415,37.89,41.585,40.1,10.045
270,12:10:00,394.81,6.315,37.861999999999995,41.54,40.08,10.045
270,12:11:00,395.01,6.425,37.931999999999995,41.615,40.04,10.045
270,12:12:00,395.04,6.325,37.946999999999996,41.62,40.03,10.045
270,12:13:00,394.9,6.315,37.922,41.575,40.03,10.045
270,12:14:00,394.775,6.415,37.905,41.525,40.1,10.045
270,12:15:00,394.79,6.305,37.895,41.505,40.1,10.045
270,12:16:00,394.56,6.415,37.873000000000005,41.475,40.07,10.045
270,12:17:00,394.59,6.305,37.865,41.475,40.04,10.045
270,12:18:00,394.51,6.305,37.806999999999995,41.455,40.02,10.045
270,12:19:00,394.305,6.305,37.792,41.445,39.96,10.045
270,12:20:00,394.405,6.315,37.8,41.465,39.95,10.045
270,12:21:00,394.355,6.415,37.785,41.435,40.0,10.045
270,12:22:00,394.49,6.315,37.8,41.465,40.04,10.045
270,12:23:00,394.52,6.315,37.821999999999996,41.535,40.02,10.045
270,12:24:00,394.46,6.315,37.792,41.535,40.03,10.045
270,12:25:00,394.745,6.325,37.852,41.585,40.01,10.045
270,12:26:00,394.83,6.315,37.876999999999995,41.625,40.05,10.045
270,12:27:00,394.965,6.325,37.86,41.635,40.06,10.045
270,12:28:00,395.405,6.325,37.891999999999996,41.675,40.09,10.045
270,12:29:00,395.405,6.335,37.868,41.665,40.11,10.045
270,12:30:00,394.955,6.425,37.852,41.625,40.16,10.045
270,12:31:00,394.615,6.325,37.818000000000005,41.57,40.21,10.045
270,12:32:00,394.295,6.415,37.748000000000005,41.465,40.22,10.045
270,12:33:00,394.115,6.415,37.725,41.455,40.25,10.045
270,12:34:00,394.125,6.415,37.7,41.445,40.19,10.045
270,12:35:00,393.31,6.305,37.63,41.345,40.17,10.045
270,12:36:00,393.13,6.295,37.542,41.275,40.2,10.045
270,12:37:00,393.06,6.285,37.542,43.173,40.17,10.045
270,12:38:00,393.245,6.285,37.495,41.27,40.15,10.045
270,12:39:00,393.415,6.295,37.468,37.559,40.16,10.045
270,12:40:00,393.395,6.295,37.472,41.285,40.17,10.045
270,12:41:00,393.04,6.295,37.46,41.285,40.16,10.045
270,12:42:00,393.1,6.395,37.46,41.285,40.17,10.045
270,12:43:00,392.795,6.395,37.422,41.25,40.18,10.045
270,12:44:00,392.225,6.285,37.373000000000005,41.185,40.22,10.045
270,12:45:00,392.055,6.385,37.343,41.145,40.19,10.045
270,12:46:00,392.61,6.385,37.343,41.155,40.15,10.045
270,12:47:00,392.575,6.385,37.373000000000005,41.245,40.22,10.045
270,12:48:00,392.15,6.385,37.376999999999995,41.295,40.25,10.045
270,12:49:00,392.575,6.385,37.43,41.325,40.23,10.045
270,12:50:00,392.425,6.275,37.415,41.355,40.19,10.045
270,12:51:00,392.55,6.285,37.417,41.355,40.14,10.045
270,12:52:00,392.52,6.375,37.39,41.355,40.11,10.045
270,12:53:00,392.835,6.285,37.413000000000004,41.415,40.13,10.045
270,12:54:00,392.8,6.385,37.44,41.415,40.13,10.045
270,12:55:00,393.315,6.395,37.483000000000004,44.208999999999996,40.19,10.045
270,12:56:00,393.395,6.295,37.468,41.395,40.21,10.045
270,12:57:00,393.25,6.285,37.477,41.365,40.2,10.045
270,12:58:00,392.935,6.295,37.472,41.325,40.23,10.045
270,12:59:00,392.59,6.285,37.428000000000004,43.933,40.23,10.045
270,13:00:00,392.675,6.395,37.422,41.27,40.27,10.045
270,13:01:00,392.405,6.385,37.415,41.255,40.29,10.005
270,13:02:00,392.66,6.285,37.458,41.255,40.18,10.005
270,13:03:00,392.92,6.285,37.525,41.285,40.17,10.005
270,13:04:00,393.025,6.375,37.472,41.28,40.26,10.005
270,13:05:00,393.515,6.285,37.501999999999995,41.315,40.24,10.005
270,13:06:00,393.425,6.385,37.51,41.325,40.28,10.005
270,13:07:00,393.08,6.385,37.501999999999995,41.315,40.25,10.005
270,13:08:00,393.17,6.285,37.57,41.375,40.29,10.005
270,13:09:00,393.72,6.395,37.597,41.475,40.33,10.005
270,13:10:00,393.425,6.285,37.583,41.435,40.38,10.005
270,13:11:00,393.7,6.295,37.61,41.465,40.44,10.005
270,13:12:00,393.715,6.295,37.61,41.465,40.45,10.005
270,13:13:00,393.735,6.295,37.59,41.455,40.4,10.005
270,13:14:00,393.255,6.385,37.563,41.405,40.36,10.005
270,13:15:00,393.04,6.285,37.55,41.385,40.45,10.005
270,13:16:00,393.545,6.295,37.586999999999996,41.415,40.5,10.005
270,13:17:00,393.575,6.385,37.556999999999995,41.41,40.52,10.005
270,13:18:00,393.79,6.295,37.62,41.465,40.56,10.005
270,13:19:00,393.315,6.395,37.52,41.375,40.56,10.005
270,13:20:00,393.05,6.285,37.528,41.325,40.56,10.005
270,13:21:00,392.835,6.395,37.508,41.285,40.55,10.005
270,13:22:00,392.925,6.395,37.477,41.275,40.57,10.005
270,13:23:00,392.81,6.285,37.5,41.245,40.55,10.005
270,13:24:00,393.14,6.295,37.58,41.305,40.61,10.005
270,13:25:00,392.92,6.385,37.56,41.275,40.58,10.005
270,13:26:00,392.79,6.285,37.571999999999996,41.255,40.62,10.005
270,13:27:00,393.015,6.385,37.602,41.305,40.59,10.005
270,13:28:00,392.545,6.365,37.47,41.175,40.62,10.005
270,13:29:00,392.635,6.365,37.455,41.14,40.59,10.005
270,13:30:00,392.31,6.255,37.38,41.085,40.59,10.005
270,13:31:00,392.46,6.245,37.44,41.155,40.58,10.005
270,13:32:00,392.17,6.245,37.365,41.075,40.64,10.005
270,13:33:00,391.765,6.345,37.34,41.055,40.68,10.005
270,13:34:00,391.15,6.245,37.33,41.035,40.67,10.005
270,13:35:00,391.165,6.335,37.31,41.035,40.71,10.005
270,13:36:00,391.46,6.355,37.383,41.115,40.7,10.005
270,13:37:00,391.065,6.245,37.275,41.035,40.74,10.005
270,13:38:00,391.22,6.335,37.27,41.035,40.73,10.005
270,13:39:00,390.745,6.335,37.205,40.975,40.72,10.005
270,13:40:00,390.745,6.325,37.138000000000005,40.945,40.74,10.005
270,13:41:00,390.855,6.315,37.196999999999996,41.015,40.74,10.005
270,13:42:00,390.855,6.205,37.203,40.985,40.71,10.005
270,13:43:00,390.845,6.285,37.148,40.935,40.7,10.005
